"Date","Time","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"26","1156","AO21","-","CLR","10SM","-","54","41","47.7000390625","62","0","0","-","0","29.91001953125","-","139","AA","-"
"26","1256","AO21","-","CLR","10SM","-","55.9000390625","43","49.5","62","4","280","-","0","29.90001953125","8","134","AA","-"
"26","1356","AO21","-","CLR","10SM","-","57.9000390625","42.1000390625","50","56","0","0","-","0","29.89001953125","-","133","AA","-"
"26","1456","AO21","-","CLR","10SM","-","60.1000390625","42.1000390625","51.1000390625","52","3","VRB","-","0","29.90001953125","-","133","AA","-"
"26","1556","AO21","-","CLR","10SM","-","59","43","50.9000390625","56","3","VRB","-","0","29.90001953125","5","133","AA","-"
"26","1656","AO21","-","CLR","10SM","-","57.9000390625","46","51.8000390625","65","3","360","-","0","29.90001953125","-","135","AA","-"
"26","1756","AO21","-","CLR","10SM","-","55.9000390625","45","50.4000390625","67","0","0","-","0","29.90001953125","-","134","AA","-"
"26","1856","AO21","-","CLR","10SM","-","55","45","50","69","0","0","-","0","29.90001953125","1","135","AA","-"
"26","1956","AO21","-","CLR","10SM","-","53.1000390625","45","49.1000390625","74","0","0","-","0","29.91001953125","-","138","AA","-"
"26","2056","AO22","-","CLR","10SM","-","50","45","47.5","83","0","0","-","0","29.92001953125","-","140","AA","-"
"26","2156","AO22","-","CLR","10SM","-","48","44.1000390625","46","86","5","50","-","0","29.93001953125","3","146","AA","-"
"26","2256","AO22","-","CLR","10SM","-","46","43","44.6000390625","89","0","0","-","0","29.94001953125","-","148","AA","-"
"26","2356","AO22","-","CLR","10SM","-","45","42.1000390625","43.7000390625","90","0","0","-","0","29.96001953125","-","155","AA","-"
"27","56","AO20","-","CLR","9SM","-","45","43","44.1000390625","93","0","0","-","0","29.97001953125","3","157","AA","-"
"27","156","AO20","-","CLR","8SM","-","44.1000390625","43","43.5","96","4","340","-","0","29.97001953125","-","158","AA","-"
"27","256","AO20","-","CLR","6SM","BR","42.1000390625","41","41.5","96","5","310","-","0","29.95001953125","-","153","AA","-"
"27","356","AO20","-","CLR","4SM","BR","39.90001953125","39","39.60001953125","97","3","320","-","0","29.96001953125","5","154","AA","-"
"27","428","AO20","-","FEW001","2 1/2SM","BR","-","-","-","-","4","270","-","0","-","-","-","SP","-"
"27","433","AO20","-","VV001","1SM","BR","-","-","-","-","4","290","-","0","-","-","-","SP","-"
"27","438","AO20","-","SCT001 BKN007","1/4SM","FG","-","-","-","-","5","270","-","0","-","-","-","SP","-"
"27","447","AO20","-","BKN001 BKN005","1/4SM","FG","-","-","-","-","4","290","-","0","-","-","-","SP","-"
"27","456","AO20","-","VV001","1/4SM","FG","43","43","43","100","4","290","-","0","29.96001953125","-","154","AA","-"
"27","505","AO20","-","VV001","1/2SM","FG","-","-","-","-","5","310","-","0","-","-","-","SP","-"
"27","520","AO20","-","BKN001 BKN007","1SM","BR","-","-","-","-","4","320","-","0","-","-","-","SP","-"
"27","526","AO20","-","SCT001 SCT007","1 1/4SM","BR","-","-","-","-","4","320","-","0","-","-","-","SP","-"
"27","545","AO20","-","CLR","3SM","BR","-","-","-","-","5","280","-","0","-","-","-","SP","-"
"27","556","AO20","-","CLR","5SM","BR","41","41","41","100","5","260","-","0","29.97001953125","-","157","AA","-"
"27","600","AO20","-","CLR","1 3/4SM","BR","-","-","-","-","6","270","-","0","-","-","-","SP","-"
"27","604","AO20","-","VV001","3/4SM","BR","-","-","-","-","6","270","-","0","-","-","-","SP","-"
"27","637","AO20","-","BKN001 OVC007","1/4SM","FG","-","-","-","-","5","270","-","0","-","-","-","SP","-"
"27","656","AO20","-","VV001","M1/4SM","FG","41","41","41","100","6","290","-","0","29.98001953125","3","160","AA","-"
"27","720","AO20","-","VV001","3/4SM","BR","-","-","-","-","5","260","-","0","-","-","-","SP","-"
"27","742","AO20","-","BKN001","2SM","BR","-","-","-","-","5","270","-","0","-","-","-","SP","-"
"27","756","AO20","-","BKN001","6SM","BR","43","43","43","100","6","260","-","0","29.98001953125","-","161","AA","-"
"27","805","AO20","-","BKN012","5SM","BR","-","-","-","-","7","280","-","0","-","-","-","SP","-"
"27","856","AO20","-","BKN012","10SM","-","46","43","44.6000390625","89","5","280","-","0","29.98001953125","-","160","AA","-"
"27","903","AO20","-","OVC006","10SM","-","-","-","-","-","5","280","-","0","-","-","-","SP","-"
"27","927","AO20","-","SCT006","10SM","-","-","-","-","-","7","280","-","0","-","-","-","SP","-"
"27","956","AO20","-","CLR","10SM","-","52","42.1000390625","47.1000390625","69","6","290","-","0","29.97001953125","8","159","AA","-"
"27","1056","AO21","-","CLR","10SM","-","55.9000390625","42.1000390625","49.1000390625","60","6","VRB","-","0","29.96001953125","-","153","AA","-"
"27","1156","AO21","-","CLR","10SM","-","59","39","49.3000390625","48","5","VRB","-","0","29.93001953125","-","145","AA","-"
"27","1256","AO21","-","CLR","10SM","-","64","39.90001953125","52","41","7","350","-","0","29.89001953125","8","132","AA","-"
"27","1356","AO21","-","CLR","10SM","-","66","39","52.5","37","14","340","-","0","29.87001953125","-","123","AA","-"
"27","1456","AO21","-","CLR","10SM","-","66.9000390625","37.90001953125","52.5","35","15","340","-","0","29.85001953125","-","117","AA","-"
"27","1556","AO21","-","CLR","10SM","-","68","36","52.2000390625","31","14","340","-","0","29.83001953125","6","109","AA","-"
"27","1656","AO21","-","CLR","10SM","-","64.9000390625","37","51.3000390625","36","12","330","-","0","29.80001953125","-","102","AA","-"
"27","1756","AO21","-","CLR","10SM","-","60.1000390625","37","48.9000390625","42","13","330","-","0","29.79001953125","-","99","AA","-"
"27","1856","AO21","-","CLR","10SM","-","57","39","48.4000390625","51","12","340","-","0","29.80001953125","5","100","AA","-"
"27","1956","AO21","-","CLR","10SM","-","54","37.90001953125","46.4000390625","55","11","340","-","0","29.81001953125","-","103","AA","-"
"27","2056","AO22","-","CLR","10SM","-","46","37","42.1000390625","71","7","350","-","0","29.83001953125","-","110","AA","-"
"27","2156","AO22","-","CLR","10SM","-","45","34","40.30001953125","66","5","360","-","0","29.84001953125","3","113","AA","-"
"27","2256","AO22","-","CLR","10SM","-","43","32","38.30001953125","65","7","330","-","0","29.84001953125","-","114","AA","-"
"27","2356","AO22","-","CLR","10SM","-","42.1000390625","30.90001953125","37.40001953125","65","7","350","-","0","29.84001953125","-","113","AA","-"
"28","56","AO20","-","CLR","10SM","-","42.1000390625","28.90001953125","36.90001953125","60","8","340","-","0","29.83001953125","8","110","AA","-"
"28","156","AO20","-","CLR","10SM","-","39.90001953125","28","35.20001953125","63","7","330","-","0","29.83001953125","-","110","AA","-"
"28","256","AO20","-","CLR","10SM","-","39","28","34.70001953125","65","5","300","-","0","29.83001953125","-","111","AA","-"
"28","356","AO20","-","CLR","10SM","-","37.90001953125","27","33.80001953125","65","7","350","-","0","29.84001953125","3","114","AA","-"
"28","456","AO20","-","CLR","10SM","-","35.10001953125","27","32","72","5","310","-","0","29.85001953125","-","117","AA","-"
"28","556","AO20","-","CLR","10SM","-","37","28.90001953125","33.80001953125","73","4","320","-","0","29.85001953125","-","116","AA","-"
"28","656","AO20","-","CLR","10SM","-","36","30","33.60001953125","79","8","270","-","0","29.86001953125","3","121","AA","-"
"28","756","AO20","-","CLR","10SM","-","42.1000390625","30.90001953125","37.40001953125","65","13","290","-","0","29.86001953125","-","120","AA","-"
"28","856","AO20","-","CLR","10SM","-","46.9000390625","30.90001953125","40.10001953125","54","12","300","-","0","29.88001953125","-","126","AA","-"
"28","956","AO20","-","CLR","10SM","-","52","32","43.2000390625","47","8","330","-","0","29.87001953125","3","126","AA","-"
"28","1056","AO21","-","CLR","10SM","-","55.9000390625","28.90001953125","44.2000390625","36","6","20","-","0","29.87001953125","-","125","AA","-"
"28","1156","AO21","-","CLR","10SM","-","57.9000390625","28.90001953125","45.1000390625","33","5","VRB","-","0","29.87001953125","-","124","AA","-"
"28","1256","AO21","-","CLR","10SM","-","57.9000390625","26.10001953125","44.2000390625","30","9","50","-","0","29.88001953125","3","127","AA","-"
"28","1356","AO21","-","SCT055","10SM","-","57.9000390625","37","48","46","10","50","-","0","29.89001953125","-","131","AA","-"
"28","1456","AO21","-","FEW044 OVC060","10SM","-","55","42.1000390625","48.7000390625","62","11","60","-","0","29.90001953125","-","134","AA","-"
"28","1556","AO21","-","OVC075","10SM","-","54","43","48.6000390625","67","10","90","-","0","29.91001953125","3","139","AA","-"
"28","1656","AO21","-","CLR","10SM","-","53.1000390625","43","48.2000390625","69","6","70","-","0","29.91001953125","-","139","AA","-"
"28","1756","AO21","-","CLR","10SM","-","50","41","45.7000390625","71","5","120","-","0","29.92001953125","-","142","AA","-"
"28","1856","AO21","-","CLR","10SM","-","46.9000390625","39.90001953125","43.7000390625","77","0","0","-","0","29.95001953125","3","151","AA","-"
"28","1956","AO21","-","CLR","10SM","-","46","39.90001953125","43.2000390625","79","0","0","-","0","29.96001953125","-","155","AA","-"
"28","2056","AO22","-","CLR","10SM","-","44.1000390625","39","41.7000390625","83","3","150","-","0","29.98001953125","-","162","AA","-"
"28","2156","AO22","-","CLR","10SM","-","39.90001953125","37","38.70001953125","89","6","160","-","0","29.98001953125","0","160","AA","-"
"28","2256","AO22","-","CLR","10SM","-","37.90001953125","36","37","93","4","310","-","0","30.01001953125","-","170","AA","-"
"28","2356","AO22","-","CLR","10SM","-","39","36","37.80001953125","89","0","0","-","0","30.02001953125","-","174","AA","-"
"Date","Time","# Fog Days","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"2","221","1","AO20","-","VV001","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"5","246","1","AO20","-","VV012","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"5","326",,"AO20","-","VV013","1/4SM","FG","-","-","-","-","3","80","-","0","-","-","-","SP","-"
"5","340",,"AO20","-","SCT001 BKN013","M1/4SM","FG","-","-","-","-","4","60","-","0","-","-","-","SP","-"
"5","349",,"AO20","-","BKN001 BKN013","M1/4SM","FG","-","-","-","-","5","70","-","0","-","-","-","SP","-"
"5","356",,"AO20","-","SCT001 OVC013","1/4SM","FG","39","39","39","100","3","90","-","0","30.13001953125","7","211","AA","-"
"5","412",,"AO20","-","BKN001 OVC011","1/4SM","FG","-","-","-","-","5","110","-","0","-","-","-","SP","-"
"5","456",,"AO20","-","BKN001 OVC005","1/4SM","FG","37","37","37","100","4","150","-","0","30.12001953125","-","208","AA","-"
"5","509",,"AO20","-","SCT001 OVC005","M1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"5","526",,"AO20","-","BKN001 OVC005","M1/4SM","FG","-","-","-","-","3","360","-","0","-","-","-","SP","-"
"5","556",,"AO20","-","VV001","M1/4SM","FG","37.90001953125","37.90001953125","37.90001953125","100","3","60","-","0","30.12001953125","-","210","AA","-"
"5","656",,"AO20","-","VV001","M1/4SM","FG","37","37","37","100","0","0","-","0","30.12001953125","6","210","AA","-"
"5","756",,"AO20","-","VV001","M1/4SM","FG","39","39","39","100","0","0","-","0","30.13001953125","-","213","AA","-"
"5","856",,"AO20","-","VV001","M1/4SM","FG","42.1000390625","41","41.5","96","0","0","-","0","30.14001953125","-","217","AA","-"
"27","438","1","AO20","-","SCT001 BKN007","1/4SM","FG","-","-","-","-","5","270","-","0","-","-","-","SP","-"
"27","447",,"AO20","-","BKN001 BKN005","1/4SM","FG","-","-","-","-","4","290","-","0","-","-","-","SP","-"
"27","456",,"AO20","-","VV001","1/4SM","FG","43","43","43","100","4","290","-","0","29.96001953125","-","154","AA","-"
"27","637",,"AO20","-","BKN001 OVC007","1/4SM","FG","-","-","-","-","5","270","-","0","-","-","-","SP","-"
"27","656",,"AO20","-","VV001","M1/4SM","FG","41","41","41","100","6","290","-","0","29.98001953125","3","160","AA","-"
,"# Heavy Fog Days:","3"
"Date","Time","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"1","56","AO20","-","CLR","9SM","-","39.90001953125","37","38.70001953125","89","4","90","-","0","30.01001953125","0","172","AA","-"
"1","156","AO20","-","CLR","6SM","BR","37","36","36.5","96","9","120","-","0","30.01001953125","-","173","AA","-"
"1","256","AO20","-","CLR","9SM","-","39.90001953125","37","38.70001953125","89","9","120","-","0","30.01001953125","-","172","AA","-"
"1","356","AO20","-","CLR","10SM","-","37.90001953125","36","37","93","6","80","-","0","30.02001953125","3","177","AA","-"
"1","456","AO20","-","CLR","9SM","-","35.10001953125","33.10001953125","34.30001953125","93","0","0","-","0","30.03001953125","-","179","AA","-"
"1","556","AO20","-","CLR","9SM","-","34","32","33.30001953125","92","3","160","-","0","30.04001953125","-","181","AA","-"
"1","656","AO20","-","CLR","10SM","-","37","34","35.80001953125","89","4","140","-","0","30.04001953125","1","183","AA","-"
"1","756","AO20","-","CLR","10SM","-","39.90001953125","37","38.70001953125","89","4","120","-","0","30.06001953125","-","188","AA","-"
"1","856","AO20","-","CLR","6SM","HZ","46","41","43.7000390625","83","4","140","-","0","30.07001953125","-","192","AA","-"
"1","956","AO20","-","CLR","7SM","-","50","43","46.6000390625","77","5","130","-","0","30.06001953125","0","188","AA","-"
"1","1056","AO21","-","CLR","7SM","-","53.1000390625","44.1000390625","48.6000390625","72","5","VRB","-","0","30.06001953125","-","190","AA","-"
"1","1156","AO21","-","CLR","8SM","-","55.9000390625","41","48.7000390625","57","0","0","-","0","30.06001953125","-","188","AA","-"
"1","1256","AO21","-","CLR","9SM","-","59","39.90001953125","49.6000390625","49","3","VRB","-","0","30.03001953125","8","180","AA","-"
"1","1356","AO21","-","CLR","10SM","-","60.1000390625","37.90001953125","49.5","44","0","0","-","0","30.01001953125","-","171","AA","-"
"1","1456","AO21","-","CLR","10SM","-","61","39","50.2000390625","44","6","290","-","0","29.99001953125","-","166","AA","-"
"1","1556","AO21","-","CLR","10SM","-","60.1000390625","37.90001953125","49.3000390625","44","0","0","-","0","29.99001953125","6","165","AA","-"
"1","1656","AO21","-","CLR","10SM","-","59","37","48.6000390625","44","3","210","-","0","29.98001953125","-","163","AA","T"
"1","1756","AO21","-","FEW110","10SM","-","57","39","48.4000390625","51","4","250","-","0","29.98001953125","-","163","AA","-"
"1","1856","AO21","-","FEW060 OVC110","10SM","-","55","37","46.6000390625","51","10","270","-","0","29.99001953125","3","166","AA","-"
"1","1956","AO21","-","BKN110","10SM","-","53.1000390625","37.90001953125","46","57","10","310","-","0","30","-","169","AA","-"
"1","2056","AO22","-","OVC095","10SM","-","52","41","46.8000390625","66","9","290","-","0","30.01001953125","-","173","AA","-"
"1","2156","AO22","-","OVC090","10SM","-","51.1000390625","39","45.5","64","10","310","-","0","30.01001953125","0","171","AA","-"
"1","2256","AO22","-","OVC080","10SM","-","48.9000390625","41","45.1000390625","74","8","310","-","0","30","-","169","AA","-"
"1","2356","AO22","-","OVC065","10SM","-","48.9000390625","41","45.1000390625","74","0","0","-","0","30","-","169","AA","-"
"2","56","AO20","-","OVC065","10SM","-RA","48","43","45.7000390625","83","5","90","-","0","29.97001953125","8","159","AA","T"
"2","156","AO20","-","OVC050","7SM","-RA","46.9000390625","44.1000390625","45.5","90","3","40","-","0","29.98001953125","-","161","AA","0.0400000381469727"
"2","256","AO20","-","OVC048","6SM","-RA BR","46","44.1000390625","45.1000390625","93","4","360","-","0","29.97001953125","-","158","AA","0.0600000381469727"
"2","356","AO20","-","OVC060","7SM","-","46","44.1000390625","45.1000390625","93","5","70","-","0","29.94001953125","8","148","AA","0.0300000190734863"
"2","456","AO20","-","OVC048","6SM","BR","46","44.1000390625","45.1000390625","93","0","0","-","0","29.93001953125","-","144","AA","0.0100000095367432"
"2","556","AO20","-","SCT027 OVC041","2SM","-RA BR","46","45","45.5","96","3","80","-","0","29.92001953125","-","141","AA","0.0300000190734863"
"2","612","AO20","-","FEW017 BKN029 OVC041","3SM","-RA BR","-","-","-","-","4","100","-","0","-","-","-","SP","-"
"2","627","AO20","-","SCT025 BKN029 OVC041","2 1/2SM","-RA BR","-","-","-","-","5","90","-","0","-","-","-","SP","-"
"2","656","AO20","-","BKN015 OVC022","2SM","-RA BR","46","45","45.5","96","6","100","-","0","29.91001953125","6","139","AA","0.0500000381469727"
"2","702","AO20","-","FEW008 BKN013 OVC022","2 1/2SM","-RA BR","-","-","-","-","5","90","-","0","-","-","-","SP","-"
"2","715","AO20","-","BKN006 OVC013","1 1/2SM","RA BR","-","-","-","-","5","90","-","0","-","-","-","SP","-"
"2","756","AO20","-","OVC006","1 3/4SM","-RA BR","46","45","45.5","96","4","120","-","0","29.92001953125","-","142","AA","0.0900000762939453"
"2","856","AO20","-","OVC008","1 1/2SM","RA BR","46.9000390625","46","46.6000390625","97","6","130","-","0","29.92001953125","-","141","AA","0.0600000381469727"
"2","918","AO20","-","BKN005 OVC008","2 1/2SM","-RA BR","-","-","-","-","6","130","-","0","-","-","-","SP","-"
"2","933","AO20","-","OVC005","3SM","RA BR","-","-","-","-","7","140","-","0","-","-","-","SP","-"
"2","956","AO20","-","OVC007","4SM","-RA BR","48","46.9000390625","47.5","96","6","130","-","0","29.93001953125","1","143","AA","0.0800000762939453"
"2","1056","AO21","-","OVC007","10SM","-","48.9000390625","46.9000390625","48","93","6","150","-","0","29.93001953125","-","146","AA","T"
"2","1156","AO21","-","SCT007 OVC021","10SM","-","50","48","48.9000390625","93","9","160","-","0","29.92001953125","-","140","AA","-"
"2","1256","AO21","-","BKN009 OVC021","7SM","-","51.1000390625","48","49.5","89","7","150","-","0","29.91001953125","8","138","AA","-"
"2","1314","AO21","-","SCT009 OVC019","8SM","-","-","-","-","-","8","130","-","0","-","-","-","SP","-"
"2","1322","AO21","-","BKN011 OVC021","8SM","-","-","-","-","-","8","150","-","0","-","-","-","SP","-"
"2","1325","AO21","-","SCT009 SCT013 OVC021","8SM","-","-","-","-","-","9","160","-","0","-","-","-","SP","-"
"2","1342","AO21","-","BKN011 OVC021","9SM","-","-","-","-","-","6","130","-","0","-","-","-","SP","-"
"2","1356","AO21","-","BKN011 OVC019","8SM","-","52","48","50","86","6","160","-","0","29.88001953125","-","128","AA","-"
"2","1419","AO21","-","FEW011 BKN060 OVC070","8SM","-RA","-","-","-","-","9","140","-","0","-","-","-","SP","-"
"2","1456","AO21","-","SCT012 BKN020 OVC065","8SM","-","53.1000390625","48.9000390625","50.9000390625","86","7","150","-","0","29.87001953125","-","123","AA","0.0100000095367432"
"2","1506","AO21","-","FEW012 SCT020 BKN038","8SM","-RA","-","-","-","-","7","150","-","0","-","-","-","SP","-"
"2","1544","AO21","-","BKN014 BKN034 OVC075","10SM","-","-","-","-","-","7","120","-","0","-","-","-","SP","-"
"2","1556","AO21","-","BKN014 OVC019","8SM","-RA","53.1000390625","48.9000390625","50.9000390625","86","7","120","-","0","29.86001953125","6","122","AA","T"
"2","1634","AO21","-","SCT012 BKN020 OVC065","6SM","-RA BR","-","-","-","-","7","100","-","0","-","-","-","SP","-"
"2","1656","AO21","-","BKN025 BKN036 OVC047","9SM","-RA","52","48.9000390625","50.4000390625","89","5","110","-","0","29.86001953125","-","121","AA","0.0400000381469727"
"2","1720","AO21","-","SCT029 BKN036 OVC055","8SM","-","-","-","-","-","4","90","-","0","-","-","-","SP","-"
"2","1756","AO21","-","FEW080","7SM","-","51.1000390625","48","49.5","89","5","110","-","0","29.88001953125","-","126","AA","-"
"2","1856","AO21","-","SCT032","7SM","-","48.9000390625","48","48.4000390625","97","0","0","-","0","29.87001953125","3","125","AA","-"
"2","1956","AO21","-","FEW030 BKN044 OVC060","6SM","BR","48.9000390625","48","48.4000390625","97","4","60","-","0","29.88001953125","-","126","AA","-"
"2","2056","AO22","-","BKN040 OVC060","6SM","BR","50","48","48.9000390625","93","0","0","-","0","29.89001953125","-","131","AA","-"
"2","2156","AO22","-","BKN048","5SM","BR","48.9000390625","48","48.4000390625","97","0","0","-","0","29.90001953125","3","134","AA","-"
"2","2237","AO22","-","FEW007","2 1/2SM","BR","-","-","-","-","3","10","-","0","-","-","-","SP","-"
"2","2256","AO22","-","BKN007","2SM","BR","45","44.1000390625","44.6000390625","97","4","30","-","0","29.90001953125","-","136","AA","-"
"2","2319","AO22","-","SCT007","2 1/2SM","BR","-","-","-","-","6","40","-","0","-","-","-","SP","-"
"2","2334","AO22","-","VV008","3/4SM","BR","-","-","-","-","7","110","-","0","-","-","-","SP","-"
"2","2339","AO22","-","FEW001 SCT008","1/4SM","FG","-","-","-","-","6","100","-","0","-","-","-","SP","-"
"2","2348","AO22","-","FEW001 BKN008","1/4SM","FG","-","-","-","-","3","80","-","0","-","-","-","SP","-"
"2","2356","AO22","-","BKN001 BKN008","1/4SM","FG","43","43","43","100","0","0","-","0","29.91001953125","-","139","AA","0.0100000095367432"
"3","45","AO20","-","OVC010","1/2SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"3","56","AO20","-","BKN008 OVC015","1SM","BR","46","46","46","100","0","0","-","0","29.93001953125","3","144","AA","-"
"3","119","AO20","-","BKN003 BKN007 OVC017","1/4SM","FG","-","-","-","-","5","270","-","0","-","-","-","SP","-"
"3","138","AO20","-","VV002","1/2SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"3","156","AO20","-","VV001","1/2SM","FG","46","46","46","100","0","0","-","0","29.93001953125","-","144","AA","-"
"3","218","AO20","-","SCT001 OVC009","1/2SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"3","240","AO20","-","BKN001 OVC009","1/4SM","FG","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"3","256","AO20","-","VV001","1/4SM","FG","46","46","46","100","0","0","-","0","29.91001953125","-","139","AA","-"
"3","356","AO20","-","VV001","1/4SM","FG","46","46","46","100","0","0","-","0","29.91001953125","8","137","AA","-"
"3","456","AO20","-","BKN001 OVC031","1/4SM","FG","45","45","45","100","3","90","-","0","29.90001953125","-","133","AA","-"
"3","556","AO20","-","VV001","1/4SM","FG","44.1000390625","44.1000390625","44.1000390625","100","5","130","-","0","29.89001953125","-","132","AA","-"
"3","656","AO20","-","VV001","M1/4SM","FG","45","44.1000390625","44.6000390625","97","5","130","-","0","29.89001953125","6","131","AA","-"
"3","756","AO20","-","VV001","M1/4SM","FG","45","44.1000390625","44.6000390625","97","6","120","-","0","29.89001953125","-","132","AA","-"
"3","805","AO20","-","BKN001","1 1/4SM","BR","-","-","-","-","6","130","-","0","-","-","-","SP","-"
"3","809","AO20","-","SCT001","5SM","BR","-","-","-","-","6","140","-","0","-","-","-","SP","-"
"3","856","AO20","-","FEW005","4SM","BR","46.9000390625","45","46","93","5","130","-","0","29.89001953125","-","132","AA","-"
"3","912","AO20","-","BKN005 BKN011","3SM","BR","-","-","-","-","5","VRB","-","0","-","-","-","SP","-"
"3","928","AO20","-","SCT005 SCT011","4SM","BR","-","-","-","-","4","130","-","0","-","-","-","SP","-"
"3","956","AO20","-","BKN009","5SM","BR","50","46.9000390625","48.4000390625","89","6","130","-","0","29.89001953125","0","131","AA","-"
"3","1021","AO21","-","OVC011","6SM","BR","-","-","-","-","6","140","-","0","-","-","-","SP","-"
"3","1056","AO21","-","SCT011","5SM","BR","50","46.9000390625","48.4000390625","89","7","130","-","0","29.89001953125","-","131","AA","-"
"3","1146","AO21","-","BKN009","4SM","BR","-","-","-","-","6","110","-","0","-","-","-","SP","-"
"3","1156","AO21","-","BKN009","4SM","BR","50","46.9000390625","48.4000390625","89","7","120","-","0","29.89001953125","-","131","AA","-"
"3","1207","AO21","-","BKN010","4SM","BR","-","-","-","-","7","110","-","0","-","-","-","SP","-"
"3","1256","AO21","-","BKN010","5SM","HZ","52","46.9000390625","49.5","83","9","120","-","0","29.87001953125","8","123","AA","-"
"3","1356","AO21","-","BKN010","6SM","HZ","54","46.9000390625","50.4000390625","77","8","140","-","0","29.84001953125","-","114","AA","-"
"3","1403","AO21","-","BKN019 BKN024","7SM","-","-","-","-","-","6","130","-","0","-","-","-","SP","-"
"3","1456","AO21","-","BKN021","7SM","-","55","46.9000390625","50.9000390625","74","8","150","-","0","29.83001953125","-","112","AA","-"
"3","1556","AO21","-","BKN021","8SM","-","54","46.9000390625","50.4000390625","77","5","180","-","0","29.82001953125","6","106","AA","-"
"3","1603","AO21","-","CLR","8SM","-","-","-","-","-","5","160","-","0","-","-","-","SP","-"
"3","1656","AO21","-","FEW110","7SM","-","54","48","50.9000390625","80","4","190","-","0","29.81001953125","-","103","AA","-"
"3","1756","AO21","-","OVC090","6SM","BR","52","48","50","86","5","150","-","0","29.82001953125","-","106","AA","-"
"3","1856","AO21","-","OVC075","7SM","-","52","48","50","86","6","100","-","0","29.81001953125","6","105","AA","-"
"3","1956","AO21","-","SCT055 OVC070","5SM","-RA BR","51.1000390625","48","49.5","89","5","130","-","0","29.82001953125","-","106","AA","0.0100000095367432"
"3","2056","AO22","-","FEW048 OVC070","4SM","-RA BR","51.1000390625","48.9000390625","50","92","7","100","-","0","29.82001953125","-","106","AA","0.0200000190734863"
"3","2156","AO22","-","OVC060","4SM","-RA BR","51.1000390625","48.9000390625","50","92","6","120","-","0","29.81001953125","0","105","AA","0.0100000095367432"
"3","2256","AO22","-","OVC090","5SM","BR","51.1000390625","48.9000390625","50","92","10","130","-","0","29.79001953125","-","99","AA","T"
"3","2356","AO22","-","BKN080 OVC095","7SM","-","51.1000390625","48","49.5","89","13","150","-","0","29.78001953125","-","93","AA","T"
"4","56","AO20","-","OVC075","9SM","-RA","51.1000390625","48","49.5","89","15","140","-","0","29.76001953125","6","87","AA","0.0100000095367432"
"4","156","AO20","-","BKN075 OVC090","10SM","-RA","52","46.9000390625","49.5","83","16","150","-","0","29.75","-","84","AA","T"
"4","256","AO20","-","BKN070 OVC095","9SM","-RA","51.1000390625","46.9000390625","48.9000390625","86","17","140","-","0","29.72001953125","-","72","AA","0.0100000095367432"
"4","356","AO20","-","FEW060 OVC100","7SM","-","50","48","48.9000390625","93","15","140","-","0","29.70001953125","8","67","AA","0.0100000095367432"
"4","456","AO20","-","BKN050 BKN060 OVC100","8SM","-","51.1000390625","48","49.5","89","15","150","-","0","29.70001953125","-","65","AA","T"
"4","556","AO20","-","SCT060 BKN110","10SM","-","51.1000390625","46.9000390625","48.9000390625","86","17","140","-","0","29.69001953125","-","64","AA","T"
"4","656","AO20","-","FEW049 BKN055 OVC110","10SM","-RA","51.1000390625","48","49.5","89","20","140","G","25","29.69001953125","6","64","AA","0.0100000095367432"
"4","756","AO20","-","FEW045 BKN055","10SM","-","53.1000390625","46.9000390625","50","80","20","130","G","27","29.68001953125","-","61","AA","T"
"4","856","AO20","-","SCT060","10SM","-","55","46.9000390625","50.9000390625","74","19","140","G","27","29.66001953125","-","55","AA","0.0100000095367432"
"4","956","AO20","-","OVC060","10SM","-","57","45","50.9000390625","64","23","140","G","28","29.66001953125","6","54","AA","-"
"4","1056","AO21","-","OVC060","10SM","-","57.9000390625","42.1000390625","50","56","23","140","G","31","29.66001953125","-","53","AA","T"
