"Date","Time","Station Type","Maintenance Indicator","Sky Conditions","Visibility","Weather Type","Dry Bulb Temp (F)","Dew Point Temp. (F)","Wet Bulb Temp (F)","% Rel Humidity","Wind Speed (KT)","Wind Dir.","Wind Char. Gusts (KT)","Val. For Wind Char.","Station Pressure","Pressure Tendency","Sea Level Pressure","Report Type","Precipitation total"
"8","2356","AO22","-","CLR                                          ","7SM    ","-","44.1000390625","41","42.6000390625","89","3","160","-","0","30.11001953125","-","201","AA","-"
"9","56","AO20","-","CLR                                          ","6SM    ","BR                  ","41","39","40.10001953125","93","0","0","-","0","30.11001953125","5","202","AA","-"
"9","156","AO20","-","CLR                                          ","5SM    ","BR                  ","41","39","40.10001953125","93","3","80","-","0","30.12001953125","-","205","AA","-"
"9","256","AO20","-","CLR                                          ","5SM    ","BR                  ","39.90001953125","37.90001953125","39","93","5","110","-","0","30.11001953125","-","204","AA","-"
"9","356","AO20","-","CLR                                          ","10SM   ","-","39.90001953125","37.90001953125","39","93","5","100","-","0","30.12001953125","1","207","AA","-"
"9","456","AO20","-","CLR                                          ","4SM    ","BR                  ","37.90001953125","37","37.60001953125","97","3","110","-","0","30.13001953125","-","208","AA","-"
"9","556","AO20","-","CLR                                          ","4SM    ","BR                  ","37","36","36.5","96","4","140","-","0","30.12001953125","-","206","AA","-"
"9","656","AO20","-","BKN150                                       ","4SM    ","BR                  ","39","37","38.10001953125","93","0","0","-","0","30.13001953125","3","210","AA","-"
"9","714","AO20","-","CLR                                          ","2 1/2SM","BR                  ","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"9","737","AO20","-","CLR                                          ","4SM    ","BR                  ","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"9","756","AO20","-","CLR                                          ","4SM    ","BR                  ","41","39","40.10001953125","93","0","0","-","0","30.15001953125","-","215","AA","-"
"9","856","AO20","-","SCT250                                       ","5SM    ","BR                  ","45","42.1000390625","43.7000390625","90","8","130","-","0","30.14001953125","-","211","AA","-"
"9","956","AO20","-","BKN200                                       ","6SM    ","HZ                  ","50","44.1000390625","47.1000390625","80","3","140","-","0","30.15001953125","1","217","AA","-"
"9","1056","AO21","-","CLR                                          ","7SM    ","-","54","45","49.5","72","4","130","-","0","30.16001953125","-","220","AA","-"
"9","1156","AO21","-","CLR                                          ","8SM    ","-","55","44.1000390625","49.6000390625","67","7","120","-","0","30.14001953125","-","211","AA","-"
"9","1256","AO21","-","CLR                                          ","9SM    ","-","57","44.1000390625","50.5","62","7","130","-","0","30.11001953125","8","203","AA","-"
"9","1356","AO21","-","OVC150                                       ","10SM   ","-","57","43","50","60","6","140","-","0","30.08001953125","-","192","AA","-"
"9","1456","AO21","-","CLR                                          ","10SM   ","-","57","43","50","60","5","140","-","0","30.08001953125","-","190","AA","-"
"9","1556","AO21","-","CLR                                          ","10SM   ","-","55","46.9000390625","50.9000390625","74","5","310","-","0","30.08001953125","5","191","AA","-"
"9","1656","AO21","-","OVC150                                       ","9SM    ","-","53.1000390625","48","50.5","83","3","300","-","0","30.07001953125","-","188","AA","-"
"9","1756","AO21","-","SCT080 OVC150                                ","10SM   ","-","52","46","48.9000390625","80","5","350","-","0","30.07001953125","-","188","AA","-"
"9","1856","AO21","-","CLR                                          ","10SM   ","-","52","45","48.6000390625","77","4","50","-","0","30.06001953125","8","187","AA","-"
"9","1956","AO21","-","FEW110                                       ","9SM    ","-","51.1000390625","46","48.6000390625","83","5","310","-","0","30.05001953125","-","184","AA","-"
"9","2056","AO22","-","CLR                                          ","8SM    ","-","50","46","48","86","5","320","-","0","30.06001953125","-","184","AA","-"
"9","2156","AO22","-","CLR                                          ","6SM    ","HZ                  ","50","45","47.5","83","5","10","-","0","30.05001953125","8","182","AA","-"
"9","2256","AO22","-","CLR                                          ","5SM    ","BR                  ","48","45","46.6000390625","89","7","30","-","0","30.04001953125","-","178","AA","-"
"9","2356","AO22","-","CLR                                          ","5SM    ","BR                  ","48","46","47.1000390625","93","7","270","-","0","30.06001953125","-","185","AA","-"
"10","56","AO20","-","CLR                                          ","3SM    ","BR                  ","48","46","47.1000390625","93","5","300","-","0","30.05001953125","3","183","AA","-"
"10","156","AO20","-","CLR                                          ","5SM    ","BR                  ","48","46","47.1000390625","93","5","330","-","0","30.05001953125","-","181","AA","-"
"10","256","AO20","-","CLR                                          ","4SM    ","BR                  ","46","44.1000390625","45.1000390625","93","7","250","-","0","30.05001953125","-","182","AA","-"
"10","356","AO20","-","CLR                                          ","6SM    ","BR                  ","45","44.1000390625","44.6000390625","97","6","270","-","0","30.04001953125","8","179","AA","-"
"10","456","AO20","-","CLR                                          ","6SM    ","BR                  ","44.1000390625","42.1000390625","43.2000390625","93","5","260","-","0","30.04001953125","-","178","AA","-"
"10","556","AO20","-","CLR                                          ","7SM    ","-","44.1000390625","42.1000390625","43.2000390625","93","7","270","-","0","30.04001953125","-","178","AA","-"
"10","656","AO20","-","SCT150 OVC200                                ","8SM    ","-","43","41","42.1000390625","93","8","290","-","0","30.05001953125","3","182","AA","-"
"10","756","AO20","-","CLR                                          ","9SM    ","-","43","41","42.1000390625","93","7","270","-","0","30.07001953125","-","188","AA","-"
"10","856","AO20","-","CLR                                          ","8SM    ","-","48","44.1000390625","46","86","7","300","-","0","30.08001953125","-","192","AA","-"
"10","956","AO20","-","CLR                                          ","10SM   ","-","50","45","47.5","83","4","VRB","-","0","30.08001953125","1","193","AA","-"
"10","1056","AO21","-","CLR                                          ","10SM   ","-","53.1000390625","46","49.5","77","5","290","-","0","30.07001953125","-","189","AA","-"
"10","1156","AO21","-","CLR                                          ","10SM   ","-","55.9000390625","46.9000390625","51.3000390625","72","8","300","-","0","30.05001953125","-","182","AA","-"
"10","1256","AO21","-","CLR                                          ","10SM   ","-","57.9000390625","46.9000390625","52.2000390625","67","9","290","-","0","30.04001953125","8","178","AA","-"
"10","1356","AO21","-","CLR                                          ","10SM   ","-","59","48","53.2000390625","67","9","310","-","0","30.02001953125","-","172","AA","-"
"10","1456","AO21","-","CLR                                          ","10SM   ","-","61","46.9000390625","53.6000390625","60","10","340","-","0","30.02001953125","-","172","AA","-"
"10","1556","AO21","-","CLR                                          ","10SM   ","-","61","46","53.2000390625","58","7","340","-","0","30.02001953125","6","171","AA","-"
"10","1656","AO21","-","CLR                                          ","10SM   ","-","60.1000390625","46","52.7000390625","60","6","280","-","0","30.01001953125","-","167","AA","-"
"10","1756","AO21","-","CLR                                          ","10SM   ","-","55.9000390625","46","50.9000390625","70","6","260","-","0","30.01001953125","-","167","AA","-"
"10","1856","AO21","-","CLR                                          ","10SM   ","-","52","45","48.6000390625","77","6","260","-","0","30.02001953125","3","173","AA","-"
"10","1956","AO21","-","CLR                                          ","8SM    ","-","50","44.1000390625","47.1000390625","80","4","340","-","0","30.05001953125","-","180","AA","-"
"10","2056","AO22","-","CLR                                          ","10SM   ","-","48.9000390625","44.1000390625","46.6000390625","83","8","310","-","0","30.06001953125","-","185","AA","-"
"10","2156","AO22","-","CLR                                          ","10SM   ","-","48.9000390625","44.1000390625","46.6000390625","83","7","270","-","0","30.05001953125","0","181","AA","-"
"10","2256","AO22","-","CLR                                          ","10SM   ","-","46.9000390625","42.1000390625","44.6000390625","83","6","270","-","0","30.05001953125","-","180","AA","-"
"10","2356","AO22","-","CLR                                          ","10SM   ","-","48.9000390625","43","46","80","9","280","-","0","30.04001953125","-","180","AA","-"
"11","56","AO20","-","CLR                                          ","10SM   ","-","46","41","43.7000390625","83","4","40","-","0","30.05001953125","5","182","AA","-"
"11","156","AO20","-","CLR                                          ","10SM   ","-","45","41","43.2000390625","86","4","70","-","0","30.05001953125","-","182","AA","-"
"11","256","AO20","-","CLR                                          ","7SM    ","-","41","39.90001953125","40.5","96","3","50","-","0","30.05001953125","-","181","AA","-"
"11","356","AO20","-","CLR                                          ","8SM    ","-","42.1000390625","41","41.5","96","0","0","-","0","30.04001953125","8","179","AA","-"
"11","456","AO20","-","CLR                                          ","4SM    ","BR                  ","41","39","40.10001953125","93","0","0","-","0","30.06001953125","-","185","AA","-"
"11","556","AO20","-","CLR                                          ","10SM   ","-","39","37.90001953125","38.5","96","4","260","-","0","30.06001953125","-","186","AA","-"
"11","656","AO20","-","CLR                                          ","6SM    ","-","42.1000390625","41","41.5","96","0","0","-","0","30.06001953125","0","187","AA","-"
"11","756","AO20","-","CLR                                          ","6SM    ","BR                  ","44.1000390625","42.1000390625","43.2000390625","93","4","360","-","0","30.09001953125","-","197","AA","-"
"11","856","AO20","-","CLR                                          ","10SM   ","-","50","45","47.5","83","0","0","-","0","30.10001953125","-","198","AA","-"
"11","956","AO20","-","CLR                                          ","10SM   ","-","54","48","50.9000390625","80","8","300","-","0","30.12001953125","1","206","AA","-"
"11","1056","AO21","-","FEW040 SCT200                                ","10SM   ","-","57.9000390625","48","52.7000390625","70","8","310","-","0","30.12001953125","-","205","AA","-"
"11","1156","AO21","-","CLR                                          ","10SM   ","-","59","48","53.2000390625","67","10","280","-","0","30.12001953125","-","204","AA","-"
"11","1256","AO21","-","CLR                                          ","10SM   ","-","60.1000390625","46.9000390625","53.2000390625","62","8","290","-","0","30.10001953125","8","198","AA","-"
"11","1356","AO21","-","BKN150                                       ","10SM   ","-","60.1000390625","46","52.9000390625","60","7","250","-","0","30.09001953125","-","195","AA","-"
"11","1456","AO21","-","BKN200                                       ","10SM   ","-","61","45","52.7000390625","56","9","260","-","0","30.09001953125","-","196","AA","-"
"11","1556","AO21","-","CLR                                          ","10SM   ","-","61","46.9000390625","53.6000390625","60","10","260","-","0","30.09001953125","6","196","AA","-"
"11","1656","AO21","-","BKN200                                       ","10SM   ","-","57.9000390625","48","52.7000390625","70","11","260","-","0","30.10001953125","-","197","AA","-"
"11","1756","AO21","-","CLR                                          ","10SM   ","-","54","46","50","75","12","270","-","0","30.11001953125","-","203","AA","-"
"11","1856","AO21","-","CLR                                          ","10SM   ","-","51.1000390625","46","48.6000390625","83","7","250","-","0","30.12001953125","0","205","AA","-"
"11","1956","AO21","-","CLR                                          ","10SM   ","-","50","45","47.5","83","7","250","-","0","30.12001953125","-","206","AA","-"
"11","2056","AO22","-","CLR                                          ","10SM   ","-","48","45","46.6000390625","89","7","250","-","0","30.13001953125","-","209","AA","-"
"11","2156","AO22","-","CLR                                          ","10SM   ","-","50","45","47.5","83","8","260","-","0","30.14001953125","3","214","AA","-"
"11","2256","AO22","-","CLR                                          ","10SM   ","-","48","44.1000390625","46","86","5","210","-","0","30.14001953125","-","213","AA","-"
"11","2356","AO22","-","CLR                                          ","10SM   ","-","43","41","42.1000390625","93","3","100","-","0","30.16001953125","-","220","AA","-"
"12","56","AO20","-","CLR                                          ","8SM    ","-","43","41","42.1000390625","93","5","130","-","0","30.15001953125","0","215","AA","-"
"12","156","AO20","-","BKN085                                       ","10SM   ","-","44.1000390625","42.1000390625","43.2000390625","93","3","130","-","0","30.17001953125","-","222","AA","-"
"12","256","AO20","-","CLR                                          ","10SM   ","-","43","41","42.1000390625","93","0","0","-","0","30.16001953125","-","219","AA","-"
"12","356","AO20","-","CLR                                          ","10SM   ","-","43","41","42.1000390625","93","0","0","-","0","30.17001953125","1","221","AA","-"
"12","456","AO20","-","CLR                                          ","9SM    ","-","39.90001953125","39","39.60001953125","97","3","50","-","0","30.18001953125","-","227","AA","-"
"12","556","AO20","-","CLR                                          ","9SM    ","-","44.1000390625","41","42.6000390625","89","0","0","-","0","30.19001953125","-","229","AA","-"
"12","656","AO20","-","FEW003                                       ","8SM    ","-","46.9000390625","45","46","93","10","300","-","0","30.20001953125","1","232","AA","-"
"12","711","AO20","-","BKN003                                       ","3SM    ","BR                  ","-","-","-","-","6","310","-","0","-","-","-","SP","-"
"12","739","AO20","-","OVC005                                       ","3SM    ","BR                  ","-","-","-","-","7","300","-","0","-","-","-","SP","-"
"12","756","AO20","-","OVC005                                       ","2 1/2SM","BR                  ","48","46","47.1000390625","93","6","290","-","0","30.21001953125","-","236","AA","-"
"12","758","AO20","-","OVC005                                       ","4SM    ","BR                  ","-","-","-","-","7","290","-","0","-","-","-","SP","-"
"12","822","AO20","-","OVC007                                       ","4SM    ","BR                  ","-","-","-","-","8","310","-","0","-","-","-","SP","-"
"12","856","AO20","-","OVC010                                       ","6SM    ","BR                  ","48.9000390625","46","47.5","90","12","310","-","0","30.22001953125","-","238","AA","-"
"12","956","AO20","-","OVC010                                       ","8SM    ","-","50","46","48","86","11","320","-","0","30.23001953125","3","243","AA","-"
"12","1056","AO21","-","OVC010                                       ","6SM    ","BR                  ","50","46.9000390625","48.6000390625","89","8","360","-","0","30.24001953125","-","247","AA","-"
"12","1107","AO21","-","SCT005 OVC010                                ","6SM    ","BR                  ","-","-","-","-","10","360","-","0","-","-","-","SP","-"
"12","1118","AO21","-","BKN005 OVC010                                ","5SM    ","BR                  ","-","-","-","-","7","340","-","0","-","-","-","SP","-"
"12","1156","AO21","-","BKN005 OVC200                                ","6SM    ","BR                  ","51.1000390625","48","49.5","89","9","330","-","0","30.23001953125","-","242","AA","-"
"12","1210","AO21","-","SCT011                                       ","8SM    ","-","-","-","-","-","11","330","-","0","-","-","-","SP","-"
"12","1221","AO21","-","FEW010 BKN015                                ","9SM    ","-","-","-","-","-","8","340","-","0","-","-","-","SP","-"
"12","1231","AO21","-","SCT017                                       ","9SM    ","-","-","-","-","-","10","340","-","0","-","-","-","SP","-"
"12","1256","AO21","-","FEW019                                       ","9SM    ","-","57","48.9000390625","52.7000390625","75","11","320","-","0","30.20001953125","8","232","AA","-"
"12","1329","AO21","-","BKN023                                       ","10SM   ","-","-","-","-","-","10","310","-","0","-","-","-","SP","-"
"12","1356","AO21","-","SCT027                                       ","10SM   ","-","59","48","53.2000390625","67","14","320","-","0","30.19001953125","-","228","AA","-"
"12","1456","AO21","-","CLR                                          ","10SM   ","-","60.1000390625","44.1000390625","52","56","14","320","-","0","30.17001953125","-","222","AA","-"
"12","1556","AO21","-","CLR                                          ","10SM   ","-","59","37.90001953125","48.9000390625","46","15","330","G","23","30.16001953125","6","218","AA","-"
"12","1656","AO21","-","CLR                                          ","10SM   ","-","57","39","48.4000390625","51","10","330","-","0","30.16001953125","-","218","AA","-"
"12","1756","AO21","-","CLR                                          ","10SM   ","-","54","37.90001953125","46.4000390625","55","12","320","-","0","30.16001953125","-","219","AA","-"
"12","1856","AO21","-","CLR                                          ","10SM   ","-","51.1000390625","39","45.5","64","8","330","-","0","30.17001953125","3","224","AA","-"
"12","1956","AO22","-","CLR                                          ","10SM   ","-","48.9000390625","37.90001953125","43.9000390625","66","7","320","-","0","30.18001953125","-","226","AA","-"
"12","2056","AO22","-","CLR                                          ","10SM   ","-","48","37.90001953125","43.5","68","9","300","-","0","30.18001953125","-","225","AA","-"
"12","2156","AO22","-","CLR                                          ","10SM   ","-","46.9000390625","39","43.3000390625","74","10","290","-","0","30.19001953125","0","228","AA","-"
"12","2256","AO22","-","CLR                                          ","10SM   ","-","48.9000390625","37","43.5","64","13","330","-","0","30.18001953125","-","225","AA","-"
"12","2356","AO22","-","CLR                                          ","10SM   ","-","48","35.10001953125","42.3000390625","61","11","320","-","0","30.18001953125","-","227","AA","-"
"13","56","AO20","-","CLR                                          ","10SM   ","-","46.9000390625","36","42.1000390625","66","13","330","-","0","30.20001953125","3","232","AA","-"
"13","156","AO20","-","CLR                                          ","10SM   ","-","46","35.10001953125","41.2000390625","66","11","330","-","0","30.21001953125","-","237","AA","-"
"13","256","AO20","-","CLR                                          ","10SM   ","-","43","35.10001953125","39.60001953125","74","7","320","-","0","30.21001953125","-","235","AA","-"
"13","356","AO20","-","CLR                                          ","10SM   ","-","44.1000390625","35.10001953125","40.10001953125","71","11","310","-","0","30.20001953125","0","234","AA","-"
"13","456","AO20","-","CLR                                          ","10SM   ","-","44.1000390625","34","39.70001953125","68","10","320","-","0","30.20001953125","-","232","AA","-"
"13","556","AO20","-","CLR                                          ","10SM   ","-","42.1000390625","32","37.90001953125","68","6","320","-","0","30.22001953125","-","240","AA","-"
"13","656","AO20","-","CLR                                          ","10SM   ","-","37.90001953125","32","35.60001953125","79","6","230","-","0","30.25","3","251","AA","-"
"13","756","AO20","-","CLR                                          ","10SM   ","-","44.1000390625","34","39.70001953125","68","6","280","-","0","30.29001953125","-","263","AA","-"
"13","856","AO20","-","CLR                                          ","10SM   ","-","48","34","41.9000390625","58","7","300","-","0","30.31001953125","-","269","AA","-"
"13","956","AO21","-","CLR                                          ","10SM   ","-","52","33.10001953125","43.7000390625","49","10","320","-","0","30.32001953125","1","274","AA","-"
"13","1056","AO21","-","CLR                                          ","10SM   ","-","55","33.10001953125","45.1000390625","44","11","340","-","0","30.32001953125","-","273","AA","-"
"13","1156","AO21","-","CLR                                          ","10SM   ","-","57.9000390625","34","46.9000390625","41","9","340","-","0","30.30001953125","-","267","AA","-"
"13","1256","AO21","-","CLR                                          ","10SM   ","-","60.1000390625","32","47.3000390625","35","4","VRB","-","0","30.28001953125","8","259","AA","-"
"13","1356","AO21","-","CLR                                          ","10SM   ","-","63","34","49.3000390625","34","5","VRB","-","0","30.26001953125","-","254","AA","-"
"13","1456","AO21","-","CLR                                          ","10SM   ","-","63","33.10001953125","48.9000390625","33","6","40","-","0","30.25","-","251","AA","-"
"13","1556","AO21","-","CLR                                          ","10SM   ","-","62.1000390625","35.10001953125","49.3000390625","37","3","60","-","0","30.24001953125","6","247","AA","-"
"13","1656","AO21","-","CLR                                          ","10SM   ","-","62.1000390625","35.10001953125","49.3000390625","37","0","0","-","0","30.24001953125","-","245","AA","-"
"13","1756","AO21","-","CLR                                          ","10SM   ","-","57","37","47.7000390625","47","4","120","-","0","30.24001953125","-","248","AA","-"
"13","1856","AO21","-","CLR                                          ","10SM   ","-","53.1000390625","37","45.7000390625","55","5","110","-","0","30.25","3","251","AA","-"
"13","1956","AO21","-","CLR                                          ","10SM   ","-","48","37.90001953125","43.5","68","6","100","-","0","30.27001953125","-","256","AA","-"
"13","2056","AO22","-","CLR                                          ","10SM   ","-","46.9000390625","39","43.3000390625","74","6","120","-","0","30.27001953125","-","257","AA","-"
"13","2156","AO22","-","CLR                                          ","9SM    ","-","45","39","42.3000390625","80","5","110","-","0","30.28001953125","1","260","AA","-"
"13","2256","AO22","-","CLR                                          ","7SM    ","-","44.1000390625","39","41.7000390625","83","6","120","-","0","30.28001953125","-","260","AA","-"
"13","2356","AO22","-","CLR                                          ","7SM    ","-","43","39","41.2000390625","86","5","120","-","0","30.29001953125","-","264","AA","-"
"14","56","AO20","-","CLR                                          ","6SM    ","BR                  ","43","39","41.2000390625","86","6","120","-","0","30.29001953125","3","264","AA","-"
"14","156","AO20","-","CLR                                          ","6SM    ","BR                  ","42.1000390625","39","40.60001953125","89","4","130","-","0","30.30001953125","-","267","AA","-"
"14","256","AO20","-","CLR                                          ","5SM    ","BR                  ","39.90001953125","37.90001953125","39","93","5","140","-","0","30.29001953125","-","263","AA","-"
"14","356","AO20","-","CLR                                          ","4SM    ","BR                  ","39.90001953125","37.90001953125","39","93","0","0","-","0","30.28001953125","8","260","AA","-"
"14","456","AO20","-","CLR                                          ","5SM    ","BR                  ","37.90001953125","36","37","93","4","60","-","0","30.29001953125","-","262","AA","-"
"14","556","AO20","-","CLR                                          ","4SM    ","BR                  ","37","35.10001953125","36.10001953125","93","5","70","-","0","30.29001953125","-","264","AA","-"
"14","656","AO20","-","CLR                                          ","4SM    ","BR                  ","39","37.90001953125","38.5","96","4","100","-","0","30.30001953125","1","266","AA","-"
"14","730","AO20","-","CLR                                          ","2 1/2SM","BR                  ","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"14","741","AO20","-","CLR                                          ","3SM    ","BR                  ","-","-","-","-","0","0","-","0","-","-","-","SP","-"
"14","756","AO20","-","CLR                                          ","3SM    ","BR                  ","39.90001953125","37.90001953125","39","93","0","0","-","0","30.33001953125","-","275","AA","-"
"14","856","AO20","-","CLR                                          ","5SM    ","BR                  ","46","42.1000390625","44.2000390625","86","4","130","-","0","30.33001953125","-","278","AA","-"
"14","956","AO21","-","CLR                                          ","7SM    ","-","52","43","47.7000390625","72","0","0","-","0","30.34001953125","1","279","AA","-"
"14","1056","AO21","-","CLR                                          ","8SM    ","-","55.9000390625","44.1000390625","50","65","5","140","-","0","30.33001953125","-","276","AA","-"
"14","1156","AO21","-","CLR                                          ","9SM    ","-","60.1000390625","39","49.8000390625","46","3","200","-","0","30.31001953125","-","271","AA","-"
"14","1256","AO21","-","SCT250                                       ","9SM    ","-","63","41","52","45","0","0","-","0","30.28001953125","8","260","AA","-"
"14","1356","AO21","-","CLR                                          ","10SM   ","-","64","41","52.3000390625","43","3","VRB","-","0","30.25","-","249","AA","-"
"14","1456","AO21","-","CLR                                          ","9SM    ","-","64.9000390625","42.1000390625","53.2000390625","44","0","0","-","0","30.23001953125","-","242","AA","-"
"14","1556","AO21","-","CLR                                          ","8SM    ","-","66","43","54.1000390625","43","0","0","-","0","30.22001953125","6","238","AA","-"
"14","1656","AO21","-","CLR                                          ","7SM    ","-","63","46","54.1000390625","54","3","310","-","0","30.21001953125","-","235","AA","-"
"14","1756","AO21","-","CLR                                          ","8SM    ","-","60.1000390625","45","52.3000390625","58","4","100","-","0","30.21001953125","-","236","AA","-"
"14","1856","AO21","-","CLR                                          ","8SM    ","-","55.9000390625","45","50.4000390625","67","6","100","-","0","30.21001953125","5","237","AA","-"
"14","1956","AO22","-","CLR                                          ","7SM    ","-","52","45","48.6000390625","77","5","110","-","0","30.22001953125","-","240","AA","-"
"14","2056","AO22","-","CLR                                          ","6SM    ","HZ                  ","48.9000390625","44.1000390625","46.6000390625","83","4","150","-","0","30.23001953125","-","242","AA","-"
"14","2156","AO22","-","CLR                                          ","6SM    ","BR                  ","46.9000390625","43","45.1000390625","86","3","70","-","0","30.23001953125","1","242","AA","-"
"14","2256","AO22","-","CLR                                          ","6SM    ","HZ                  ","46.9000390625","42.1000390625","44.6000390625","83","0","0","-","0","30.23001953125","-","244","AA","-"
"14","2356","AO22","-","CLR                                          ","5SM    ","BR                  ","45","41","43.2000390625","86","3","90","-","0","30.23001953125","-","244","AA","-"
"15","56","AO20","-","CLR                                          ","5SM    ","BR                  ","44.1000390625","39.90001953125","42.3000390625","85","6","90","-","0","30.23001953125","0","241","AA","-"
"15","156","AO20","-","CLR                                          ","5SM    ","BR                  ","44.1000390625","41","42.6000390625","89","7","110","-","0","30.22001953125","-","239","AA","-"
"15","256","AO20","-","CLR                                          ","5SM    ","BR                  ","41","39","40.10001953125","93","3","160","-","0","30.21001953125","-","237","AA","-"
"15","356","AO20","-","CLR                                          ","4SM    ","BR                  ","39","37","38.10001953125","93","4","50","-","0","30.21001953125","7","235","AA","-"
"15","456","AO20","-","CLR                                          ","4SM    ","BR                  ","41","39","40.10001953125","93","3","60","-","0","30.21001953125","-","237","AA","-"
"15","556","AO20","-","CLR                                          ","4SM    ","BR                  ","39","37.90001953125","38.5","96","0","0","-","0","30.22001953125","-","241","AA","-"
"15","656","AO20","-","CLR                                          ","4SM    ","BR                  ","39.90001953125","37.90001953125","39","93","3","140","-","0","30.23001953125","3","242","AA","-"
"15","756","AO20","-","CLR                                          ","4SM    ","BR                  ","42.1000390625","39.90001953125","41.2000390625","92","0","0","-","0","30.24001953125","-","247","AA","-"
"15","856","AO20","-","CLR                                          ","4SM    ","BR                  ","48","45","46.6000390625","89","3","130","-","0","30.25","-","249","AA","-"
"15","956","AO21","-","CLR                                          ","4SM    ","HZ                  ","53.1000390625","48","50.5","83","4","150","-","0","30.24001953125","0","246","AA","-"
"15","1056","AO21","-","CLR                                          ","5SM    ","HZ                  ","57.9000390625","48.9000390625","53.2000390625","72","5","VRB","-","0","30.23001953125","-","242","AA","-"
"15","1156","AO21","-","CLR                                          ","6SM    ","HZ                  ","60.1000390625","48","53.8000390625","65","3","130","-","0","30.19001953125","-","231","AA","-"
"15","1256","AO21","-","CLR                                          ","6SM    ","HZ                  ","62.1000390625","48","54.7000390625","60","4","130","-","0","30.17001953125","8","223","AA","-"
"15","1356","AO21","-","CLR                                          ","6SM    ","HZ                  ","64","48","55.4000390625","56","3","VRB","-","0","30.14001953125","-","214","AA","-"
"15","1456","AO21","-","CLR                                          ","6SM    ","HZ                  ","64.9000390625","48","55.8000390625","54","3","100","-","0","30.14001953125","-","212","AA","-"
"15","1556","AO21","-","CLR                                          ","6SM    ","HZ                  ","66","48.9000390625","56.7000390625","54","5","90","-","0","30.13001953125","6","208","AA","-"
"15","1656","AO21","-","CLR                                          ","5SM    ","HZ                  ","63","50","55.9000390625","63","6","110","-","0","30.12001953125","-","205","AA","-"
"15","1756","AO21","-","CLR                                          ","6SM    ","HZ                  ","59","50","54.1000390625","72","0","0","-","0","30.12001953125","-","206","AA","-"
"15","1856","AO21","-","CLR                                          ","6SM    ","HZ                  ","55.9000390625","48.9000390625","52.3000390625","77","5","170","-","0","30.12001953125","6","205","AA","-"
"15","1956","AO22","-","CLR                                          ","5SM    ","HZ                  ","54","48.9000390625","51.4000390625","83","3","130","-","0","30.11001953125","-","203","AA","-"
"15","2056","AO22","-","CLR                                          ","5SM    ","BR                  ","52","48","50","86","6","140","-","0","30.11001953125","-","202","AA","-"
"15","2156","AO22","-","CLR                                          ","4SM    ","BR                  ","50","46.9000390625","48.6000390625","89","6","120","-","0","30.11001953125","6","201","AA","-"
"15","2256","AO22","-","CLR                                          ","4SM    ","BR                  ","48.9000390625","45","46.9000390625","86","4","VRB","-","0","30.10001953125","-","200","AA","-"
"15","2356","AO22","-","CLR                                          ","3SM    ","BR                  ","46.9000390625","45","46","93","6","110","-","0","30.10001953125","-","199","AA","-"
"16","29","AO20","-","CLR                                          ","2 1/2SM","BR                  ","-","-","-","-","6","110","-","0","-","-","-","SP","-"
"16","40","AO20","-","CLR                                          ","3SM    ","BR                  ","-","-","-","-","5","110","-","0","-","-","-","SP","-"
"16","56","AO20","-","CLR                                          ","2 1/2SM","BR                  ","46","44.1000390625","45.1000390625","93","4","110","-","0","30.10001953125","8","197","AA","-"
"16","156","AO20","-","CLR                                          ","2 1/2SM","BR                  ","45","44.1000390625","44.6000390625","97","5","120","-","0","30.07001953125","-","189","AA","-"
"16","240","AO20","-","CLR                                          ","1 3/4SM","BR                  ","-","-","-","-","4","140","-","0","-","-","-","SP","-"
"16","256","AO20","-","CLR                                          ","1 1/2SM","BR                  ","43","42.1000390625","42.6000390625","97","6","140","-","0","30.06001953125","-","185","AA","-"
"16","331","AO20","-","CLR                                          ","2SM    ","BR                  ","-","-","-","-","5","130","-","0","-","-","-","SP","-"
"16","356","AO20","-","CLR                                          ","2SM    ","BR                  ","44.1000390625","43","43.5","96","7","110","-","0","30.04001953125","6","177","AA","-"
"16","414","AO20","-","CLR                                          ","3SM    ","BR                  ","-","-","-","-","7","110","-","0","-","-","-","SP","-"
"16","425","AO20","-","CLR                                          ","2 1/2SM","BR                  ","-","-","-","-","5","100","-","0","-","-","-","SP","-"
"16","456","AO20","-","CLR                                          ","3SM    ","BR                  ","45","43","44.1000390625","93","6","100","-","0","30.04001953125","-","180","AA","-"
"16","512","AO20","-","CLR                                          ","2 1/2SM","BR                  ","-","-","-","-","6","90","-","0","-","-","-","SP","-"
"16","530","AO20","-","CLR                                          ","3SM    ","BR                  ","-","-","-","-","8","90","-","0","-","-","-","SP","-"
"16","556","AO20","-","CLR                                          ","1SM    ","BR                  ","44.1000390625","42.1000390625","43.2000390625","93","9","100","-","0","30.02001953125","-","173","AA","-"
"16","656","AO20","-","CLR                                          ","3SM    ","BR                  ","45","44.1000390625","44.6000390625","97","8","120","-","0","30.02001953125","8","173","AA","-"
"16","756","AO20","-","BKN150                                       ","3SM    ","BR                  ","46","45","45.5","96","4","160","-","0","30.04001953125","-","179","AA","-"
